Year,Season,Longitude_Round,Latitude_Round,Longitude,Latitude,kgs per acre,dry_weight_bags_per_acre (90kg),Crop,Yield (MT/Ha),Ward,Sub County,COUNTY_NAM
2019,LR,37.07500323,-0.575000754,37.054148,-0.568973,1573.778889,,Maize,3.89,Gikondi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.575000754,37.0724372,-0.5775478,1067.921389,,Maize,2.64,Gikondi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.575000754,37.0534508,-0.553418,4608.923889,,Maize,11.39,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.22500324,-0.525000753,37.2237871,-0.5286934,786.8894444,,Maize,1.94,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.575000754,37.2403749,-0.5700839,1096.024583,,Maize,2.71,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2304382,-0.5259792,0,,Maize,0,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.234561,-0.5202538,730.6830556,,Maize,1.81,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2441824,-0.5256705,1686.191667,,Maize,4.17,Kanyekini,Kirinyaga Central,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2185811,-0.5210732,196.7223611,,Maize,0.49,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.234206,-0.5446274,,,Maize,0,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2289398,-0.5352668,3035.145,,Maize,7.5,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2458767,-0.5486642,393.4447222,,Maize,0.97,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2163696,-0.5194819,2557.390694,,Maize,6.32,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2443124,-0.5479755,899.3022222,,Maize,2.22,Mukure,Ndia,Kirinyaga
2019,LR,37.27500324,-0.575000754,37.2758278,-0.5923344,0,,Maize,0,Kangai,Mwea,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2292331,-0.5370126,1264.64375,,Maize,3.13,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.575000754,37.2448468,-0.5638083,1377.056528,,Maize,3.4,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2164763,-0.5172647,1433.262917,,Maize,3.54,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2313311,-0.5373552,927.4054167,,Maize,2.29,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.234094,-0.5233197,,,Maize,0,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2179869,-0.5059459,1236.540556,,Maize,3.06,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.475000752,37.2226494,-0.4907569,1911.017222,,Maize,4.72,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.475000752,37.2256018,-0.4933116,1573.778889,,Maize,3.89,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2259111,-0.5138119,1601.882083,,Maize,3.96,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2309012,-0.5259245,1011.715,,Maize,2.5,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2342467,-0.5440137,730.6830556,,Maize,1.81,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2145456,-0.5018778,1629.985278,,Maize,4.03,Mukure,Ndia,Kirinyaga
2019,LR,37.12500324,-0.925000759,37.1213438,-0.9366863,1854.810833,,Maize,4.58,Kimorori/Wempa,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2229837,-0.8901966,1081.972986,,Maize,2.67,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2230062,-0.8905846,1444.504194,,Maize,3.57,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2207493,-0.8960305,1464.176431,,Maize,3.62,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2227554,-0.8903415,803.7513611,,Maize,1.99,Makuyu,Maragwa,Murang'a
2019,LR,37.07500323,-0.825000757,37.0556606,-0.8447298,584.5464444,,Maize,1.44,Kahumbu,Kigumo,Murang'a
2019,LR,37.12500324,-0.925000759,37.1213402,-0.9366866,694.1489028,,Maize,1.72,Kimorori/Wempa,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.219533,-0.8870062,938.6466944,,Maize,2.32,Makuyu,Maragwa,Murang'a
2019,LR,37.07500323,-0.875000758,37.0507588,-0.8573758,1503.520903,,Maize,3.72,Gaichanjiru,Kandara,Murang'a
2019,LR,37.22500324,-0.875000758,37.2230931,-0.890521,764.4068889,,Maize,1.89,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.222977,-0.8905908,1011.715,,Maize,2.5,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2232324,-0.8905793,,,Maize,0,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2230812,-0.8906512,1556.916972,,Maize,3.85,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2232021,-0.8905384,1214.058,,Maize,3,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2230641,-0.8904919,2473.081111,,Maize,6.11,Makuyu,Maragwa,Murang'a
2019,LR,36.97500323,-0.825000757,36.9995669,-0.8348255,618.2702778,,Maize,1.53,Gaichanjiru,Kandara,Murang'a
2019,LR,37.22500324,-0.875000758,37.2231694,-0.8904144,607.029,,Maize,1.5,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.925000759,37.2137895,-0.9002217,527.2159278,,Maize,1.3,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2230713,-0.8901154,924.5950972,,Maize,2.28,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.223337,-0.8911622,803.7513611,,Maize,1.99,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.223058,-0.8904289,997.6634028,,Maize,2.47,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.525000753,37.2097381,-0.5403549,730.6830556,,Maize,1.81,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.575000754,37.2057293,-0.5609974,1708.674222,,Maize,4.22,Kiine,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2106231,-0.5183479,28.10319444,,Maize,0.07,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2049513,-0.5262353,669.9801556,,Maize,1.66,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2074522,-0.5289084,899.3022222,,Maize,2.22,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2150258,-0.5282153,562.0638889,,Maize,1.39,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2160242,-0.531029,1573.778889,,Maize,3.89,Mukure,Ndia,Kirinyaga
2019,LR,36.92500323,-0.425000751,36.9446928,-0.4250095,1967.223611,,Maize,4.86,Rware,Nyeri Town,Nyeri
2019,LR,37.22500324,-0.525000753,37.2049926,-0.5261945,391.1964667,,Maize,0.97,Mukure,Ndia,Kirinyaga
2019,LR,37.07500323,-0.475000752,37.0807149,-0.4715642,429.4168111,,Maize,1.06,Kirimukuyu,Mathira,Nyeri
2019,LR,37.02500323,-0.575000754,37.025482,-0.5860281,324.8729278,,Maize,0.8,Kamacharia,Mathioya,Murang'a
2019,LR,37.02500323,-0.575000754,37.0068125,-0.5701079,,,Maize,0,Gikondi,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0134622,-0.5845138,480.0025611,,Maize,1.19,Kamacharia,Mathioya,Murang'a
2019,LR,37.02500323,-0.575000754,37.0134809,-0.5845333,1088.155689,,Maize,2.69,Kamacharia,Mathioya,Murang'a
2019,LR,37.07500323,-0.575000754,37.0998713,-0.5658335,926.2812889,,Maize,2.29,Rugi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.575000754,37.0505533,-0.5612779,0,,Maize,0,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.22500324,-0.875000758,37.2195066,-0.8869733,829.0442361,,Maize,2.05,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2230319,-0.8904821,511.4781389,,Maize,1.26,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2231719,-0.8903634,,,Maize,0,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.217973,-0.8867325,3709.621667,,Maize,9.17,Makuyu,Maragwa,Murang'a
2019,LR,37.17500324,-0.475000752,37.1772997,-0.4801498,1339.960311,,Maize,3.31,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.475000752,37.1839999,-0.4676958,,,Maize,0,Kiine,Ndia,Kirinyaga
2019,LR,37.12500324,-0.475000752,37.118634,-0.4816309,3075.6136,,Maize,7.6,Karatina Town,Mathira,Nyeri
2019,LR,37.17500324,-0.475000752,37.1840559,-0.451326,0,,Maize,0,Kiine,Ndia,Kirinyaga
2019,LR,36.97500323,-0.425000751,36.9735941,-0.422451,2308.958456,,Maize,5.71,Rware,Nyeri Town,Nyeri
2019,LR,36.97500323,-0.425000751,36.973608,-0.4223265,2360.668333,,Maize,5.83,Rware,Nyeri Town,Nyeri
2019,LR,37.02500323,-0.575000754,37.0071984,-0.5701508,117.4713528,,Maize,0.29,Gikondi,Mukurweini,Nyeri
2019,LR,37.17500324,-0.475000752,37.1773489,-0.4803423,195.5982333,,Maize,0.48,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1785567,-0.524775,741.3622694,,Maize,1.83,Kiine,Ndia,Kirinyaga
2019,LR,37.22500324,-0.575000754,37.2355044,-0.5635592,964.5016333,,Maize,2.38,Mukure,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1857265,-0.5332631,1447.876578,,Maize,3.58,Kiine,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.2102813,-0.5330788,,,Maize,0,Mukure,Ndia,Kirinyaga
2019,LR,37.12500324,-0.475000752,37.1225267,-0.4827075,2090.877667,,Maize,5.17,Konyu,Mathira,Nyeri
2019,LR,37.12500324,-0.475000752,37.122837,-0.4825121,1092.6522,,Maize,2.7,Konyu,Mathira,Nyeri
2019,LR,37.17500324,-0.525000753,37.1858522,-0.5332696,1411.904489,,Maize,3.49,Kiine,Ndia,Kirinyaga
2019,LR,37.22500324,-0.625000754,37.2231574,-0.6004377,339.4865889,,Maize,0.84,Kiine,Ndia,Kirinyaga
2019,LR,37.22500324,-0.575000754,37.2178823,-0.5825968,,,Maize,0,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.575000754,37.1899534,-0.5611033,700.8936694,,Maize,1.73,Kiine,Ndia,Kirinyaga
2019,LR,37.22500324,-0.575000754,37.2245174,-0.5859588,189.9775944,,Maize,0.47,Kiine,Ndia,Kirinyaga
2019,LR,37.22500324,-0.575000754,37.2202514,-0.5747391,812.1823194,,Maize,2.01,Kiine,Ndia,Kirinyaga
2019,LR,37.22500324,-0.575000754,37.2260837,-0.5861141,754.8518028,,Maize,1.87,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.575000754,37.1843432,-0.5595772,,,Maize,0,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.575000754,37.1897527,-0.5630404,,,Maize,0,Kiine,Ndia,Kirinyaga
2019,LR,37.22500324,-0.525000753,37.207836,-0.5277612,754.8518028,,Maize,1.87,Mukure,Ndia,Kirinyaga
2019,LR,37.22500324,-0.575000754,37.2245639,-0.5795942,875.6955389,,Maize,2.16,Kiine,Ndia,Kirinyaga
2019,LR,37.22500324,-0.575000754,37.2181155,-0.5843326,518.7849694,,Maize,1.28,Kiine,Ndia,Kirinyaga
2019,LR,37.22500324,-0.575000754,37.2183901,-0.5805547,331.6176944,,Maize,0.82,Kiine,Ndia,Kirinyaga
2019,LR,37.07500323,-0.575000754,37.0510549,-0.561336,2589.9904,,Maize,6.4,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.07500323,-0.575000754,37.0505918,-0.5612142,3032.896744,,Maize,7.49,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.07500323,-0.525000753,37.0646163,-0.5482964,1668.205622,,Maize,4.12,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0301748,-0.5514848,1830.080022,,Maize,4.52,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.07500323,-0.525000753,37.0802782,-0.5451356,593.5394667,,Maize,1.47,Rugi,Mukurweini,Nyeri
2019,LR,36.97500323,-1.175000763,36.9717507,-1.1709479,1452.935153,,Maize,3.59,Kiuu,Ruiru,Kiambu
2019,LR,37.22500324,-0.875000758,37.2229801,-0.8903884,733.493375,,Maize,1.81,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2188065,-0.8860702,1152.230972,,Maize,2.85,Makuyu,Maragwa,Murang'a
2019,LR,37.02500323,-0.575000754,37.0302224,-0.5824549,3372.383333,,Maize,8.33,Gikondi,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0389103,-0.5697524,1510.827733,,Maize,3.73,Gikondi,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0378531,-0.5874853,989.2324444,,Maize,2.44,Kamacharia,Mathioya,Murang'a
2019,LR,37.02500323,-0.575000754,37.0361709,-0.5687863,1689.001986,,Maize,4.17,Gikondi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.575000754,37.0516683,-0.5779217,4148.0315,,Maize,10.25,Gikondi,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0444231,-0.5744161,1320.850139,,Maize,3.26,Gikondi,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.038225,-0.5896606,5126.022667,,Maize,12.67,Kamacharia,Mathioya,Murang'a
2019,LR,37.02500323,-0.575000754,37.0353694,-0.5793947,1674.950389,,Maize,4.14,Gikondi,Mukurweini,Nyeri
2019,LR,37.12500324,-0.925000759,37.1213532,-0.936673,702.5798611,,Maize,1.74,Kimorori/Wempa,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2232714,-0.8902383,646.3734722,,Maize,1.6,Makuyu,Maragwa,Murang'a
2019,LR,37.12500324,-0.925000759,37.1230061,-0.9391575,1494.527881,,Maize,3.69,Kimorori/Wempa,Maragwa,Murang'a
2019,LR,36.92500323,-0.775000757,36.9452548,-0.7780666,359.7208889,,Maize,0.89,Kangari,Kigumo,Murang'a
2019,LR,36.92500323,-0.775000757,36.9458481,-0.778284,292.2732222,,Maize,0.72,Kangari,Kigumo,Murang'a
2019,LR,36.97500323,-0.825000757,36.9814113,-0.8109361,2922.732222,,Maize,7.22,Kigumo,Kigumo,Murang'a
2019,LR,36.97500323,-0.825000757,36.9752448,-0.8041569,1236.540556,,Maize,3.06,Kigumo,Kigumo,Murang'a
2019,LR,37.22500324,-0.875000758,37.2229923,-0.8904125,871.1990278,,Maize,2.15,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2234647,-0.8909421,786.8894444,,Maize,1.94,Makuyu,Maragwa,Murang'a
2019,LR,37.07500323,-0.575000754,37.0531655,-0.5578937,0,,Maize,0,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.07500323,-0.575000754,37.0781199,-0.5652557,849.8406,,Maize,2.1,Rugi,Mukurweini,Nyeri
2019,LR,37.12500324,-0.575000754,37.1004408,-0.5570148,0,,Maize,0,Rugi,Mukurweini,Nyeri
2019,LR,37.02500323,-0.525000753,37.0150579,-0.5483403,2540.528778,,Maize,6.28,Mukurwe-Ini West,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0303281,-0.5533028,1382.677167,,Maize,3.42,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.17500324,-0.625000754,37.1557258,-0.6075167,0,,Maize,0,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.07500323,-0.575000754,37.080405,-0.5580764,0,,Maize,0,Rugi,Mukurweini,Nyeri
2019,LR,36.97500323,-0.425000751,36.967075,-0.4331752,1180.334167,,Maize,2.92,Ruring'U,Nyeri Town,Nyeri
2019,LR,37.22500324,-0.875000758,37.2230376,-0.8904874,1815.466361,,Maize,4.49,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2230586,-0.8903957,2501.184306,,Maize,6.18,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2232697,-0.8906772,635.1321944,,Maize,1.57,Makuyu,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2229735,-0.8904528,1104.455542,,Maize,2.73,Makuyu,Maragwa,Murang'a
2019,LR,37.17500324,-0.575000754,37.1782612,-0.5776235,1152.230972,,Maize,2.85,Kariti,Ndia,Kirinyaga
2019,LR,37.17500324,-0.575000754,37.1803584,-0.5780409,682.907625,,Maize,1.69,Kariti,Ndia,Kirinyaga
2019,LR,37.17500324,-0.575000754,37.1844072,-0.596527,944.2673333,,Maize,2.33,Kariti,Ndia,Kirinyaga
2019,LR,37.17500324,-0.575000754,37.1909766,-0.5892274,1298.367583,,Maize,3.21,Kariti,Ndia,Kirinyaga
2019,LR,37.17500324,-0.575000754,37.1770382,-0.5827026,1739.587736,,Maize,4.3,Kariti,Ndia,Kirinyaga
2019,LR,37.12500324,-0.825000757,37.1164415,-0.8457273,668.8560278,,Maize,1.65,Muthithi,Kigumo,Murang'a
2019,LR,37.12500324,-0.825000757,37.116384,-0.8456384,733.493375,,Maize,1.81,Muthithi,Kigumo,Murang'a
2019,LR,37.22500324,-0.875000758,37.2231744,-0.8905108,391.1964667,,Maize,0.97,Makuyu,Maragwa,Murang'a
2019,LR,37.12500324,-0.925000759,37.1240444,-0.9396604,1017.335639,,Maize,2.51,Kimorori/Wempa,Maragwa,Murang'a
2019,LR,37.22500324,-0.875000758,37.2229861,-0.8904815,393.4447222,,Maize,0.97,Makuyu,Maragwa,Murang'a
2019,LR,37.02500323,-0.575000754,37.028017,-0.5551865,,,Maize,0,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0015633,-0.5651464,320.3764167,,Maize,0.79,Mukurwe-Ini West,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0309515,-0.5623102,1200.006403,,Maize,2.97,Gikondi,Mukurweini,Nyeri
2019,LR,37.02500323,-0.525000753,37.0348464,-0.5484584,247.3081111,,Maize,0.61,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0127591,-0.5579732,339.4865889,,Maize,0.84,Mukurwe-Ini West,Mukurweini,Nyeri
2019,LR,37.07500323,-0.575000754,37.0514474,-0.5553566,550.8226111,,Maize,1.36,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0298343,-0.5530783,1360.194611,,Maize,3.36,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0146346,-0.5522561,651.9941111,,Maize,1.61,Mukurwe-Ini West,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0279975,-0.5552416,2371.909611,,Maize,5.86,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.02500323,-0.525000753,37.016602,-0.5266132,1787.363167,,Maize,4.42,Mukurwe-Ini West,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0302815,-0.5514939,,,Maize,0,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.02500323,-0.575000754,37.0414323,-0.5661524,690.2144556,,Maize,1.71,Gikondi,Mukurweini,Nyeri
2019,LR,37.22500324,-0.875000758,37.2230911,-0.8905065,637.9425139,,Maize,1.58,Makuyu,Maragwa,Murang'a
2019,LR,36.72500323,-1.325000765,36.7383433,-1.3370906,533.9606944,,Maize,1.32,Karen,Langata,Nairobi
2019,LR,36.72500323,-1.325000765,36.7401035,-1.3384377,1301.177903,,Maize,3.22,Karen,Langata,Nairobi
2019,LR,37.22500324,-0.875000758,37.2195923,-0.886863,792.5100833,,Maize,1.96,Makuyu,Maragwa,Murang'a
2019,LR,37.02500323,-0.825000757,37.0185835,-0.8125722,393.4447222,,Maize,0.97,Kigumo,Kigumo,Murang'a
2019,LR,37.22500324,-0.875000758,37.2232108,-0.8902169,666.0457083,,Maize,1.65,Makuyu,Maragwa,Murang'a
2019,LR,37.07500323,-0.825000757,37.0709791,-0.8219871,736.3036944,,Maize,1.82,Muthithi,Kigumo,Murang'a
2019,LR,37.07500323,-0.575000754,37.0559027,-0.5934356,857.1474306,,Maize,2.12,Gikondi,Mukurweini,Nyeri
2019,LR,37.12500324,-0.625000754,37.1034021,-0.6271284,955.5086111,,Maize,2.36,Gikondi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.575000754,37.0666179,-0.5892079,528.3400556,,Maize,1.31,Gikondi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.625000754,37.0686479,-0.606871,1090.403944,,Maize,2.69,Gaturi,Kiharu,Murang'a
2019,LR,37.07500323,-0.625000754,37.0844746,-0.607383,699.7695417,,Maize,1.73,Gikondi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.625000754,37.0655618,-0.6027986,247.3081111,,Maize,0.61,Gikondi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.625000754,37.0845433,-0.6060393,674.4766667,,Maize,1.67,Gikondi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.575000754,37.0567241,-0.5900988,466.5130278,,Maize,1.15,Gikondi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.575000754,37.0545428,-0.5992289,1334.901736,,Maize,3.3,Kamacharia,Mathioya,Murang'a
2019,LR,37.07500323,-0.575000754,37.0578109,-0.5977086,798.1307222,,Maize,1.97,Gikondi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.625000754,37.0590021,-0.6017977,1388.297806,,Maize,3.43,Gikondi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.575000754,37.0561402,-0.5818824,562.0638889,,Maize,1.39,Gikondi,Mukurweini,Nyeri
2019,LR,37.12500324,-0.625000754,37.1031111,-0.6280867,1472.607389,,Maize,3.64,Gikondi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.575000754,37.0715639,-0.5891754,977.9911667,,Maize,2.42,Gikondi,Mukurweini,Nyeri
2019,LR,37.12500324,-0.625000754,37.1093681,-0.6322241,618.2702778,,Maize,1.53,Gikondi,Mukurweini,Nyeri
2019,LR,37.07500323,-0.525000753,37.0776637,-0.532195,472.1336667,,Maize,1.17,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.02500323,-0.525000753,37.0407568,-0.5311458,730.6830556,,Maize,1.81,Mukurwe-Ini West,Mukurweini,Nyeri
2019,LR,37.07500323,-0.525000753,37.0531642,-0.5241603,,,Maize,0,Mukurwe-Ini West,Mukurweini,Nyeri
2019,LR,37.07500323,-0.525000753,37.0695845,-0.5304509,893.6815833,,Maize,2.21,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.07500323,-0.525000753,37.0516273,-0.5317361,2079.636389,,Maize,5.14,Mukurwe-Ini West,Mukurweini,Nyeri
2019,LR,37.07500323,-0.525000753,37.0511429,-0.5382752,1814.904297,,Maize,4.48,Mukurwe-Ini West,Mukurweini,Nyeri
2019,LR,37.07500323,-0.525000753,37.0721581,-0.5180999,472.1336667,,Maize,1.17,Mukurwe-Ini Central,Mukurweini,Nyeri
2019,LR,37.12500324,-0.625000754,37.1067613,-0.6077197,168.6191667,,Maize,0.42,Rugi,Mukurweini,Nyeri
2019,LR,37.12500324,-0.625000754,37.1356495,-0.6171153,356.9105694,,Maize,0.88,Rugi,Mukurweini,Nyeri
2019,LR,37.12500324,-0.625000754,37.1228644,-0.6304387,415.9272778,,Maize,1.03,Gikondi,Mukurweini,Nyeri
2019,LR,37.12500324,-0.625000754,37.1237159,-0.6229445,854.3371111,,Maize,2.11,Rugi,Mukurweini,Nyeri
2019,LR,37.12500324,-0.625000754,37.1402366,-0.6120804,4563.958778,,Maize,11.28,Rugi,Mukurweini,Nyeri
2019,LR,37.12500324,-0.625000754,37.1342065,-0.6188432,1062.30075,,Maize,2.63,Rugi,Mukurweini,Nyeri
2019,LR,37.17500324,-0.525000753,37.1919879,-0.5132896,2203.290444,,Maize,5.44,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1935605,-0.5127874,3552.243778,,Maize,8.78,Kiine,Ndia,Kirinyaga
2019,LR,37.22500324,-0.625000754,37.2090134,-0.6130528,1135.369056,,Maize,2.81,Kariti,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1923614,-0.5458478,764.4068889,,Maize,1.89,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1898959,-0.5427328,1028.576917,,Maize,2.54,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1853545,-0.5432932,,,Maize,0,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.186948,-0.5117461,1708.674222,,Maize,4.22,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1932788,-0.5420996,725.0624167,,Maize,1.79,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1768053,-0.5219433,632.8839389,,Maize,1.56,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1877088,-0.5093356,387.8240833,,Maize,0.96,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1917128,-0.5484754,1433.262917,,Maize,3.54,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1910913,-0.5459979,0,,Maize,0,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.575000754,37.1656455,-0.5609857,337.2383333,,Maize,0.83,Kariti,Ndia,Kirinyaga
2019,LR,37.17500324,-0.575000754,37.1672452,-0.584408,1011.715,,Maize,2.5,Kariti,Ndia,Kirinyaga
2019,LR,37.17500324,-0.575000754,37.1520626,-0.5740413,505.8575,,Maize,1.25,Kariti,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1608049,-0.549176,478.3163694,,Maize,1.18,Kariti,Ndia,Kirinyaga
2019,LR,37.22500324,-0.575000754,37.2019451,-0.5936019,758.78625,,Maize,1.88,Kariti,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1652333,-0.5339652,586.7947,,Maize,1.45,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.525000753,37.1714981,-0.5411012,1247.781833,,Maize,3.08,Kiine,Ndia,Kirinyaga
2019,LR,37.17500324,-0.625000754,37.1867919,-0.6018855,576.1154861,,Maize,1.42,Kariti,Ndia,Kirinyaga
2019,LR,37.17500324,-0.625000754,37.189411,-0.6066735,1629.985278,,Maize,4.03,Kariti,Ndia,Kirinyaga
2019,LR,37.17500324,-0.625000754,37.1821199,-0.6076582,553.6329306,,Maize,1.37,Kariti,Ndia,Kirinyaga
2019,LR,37.17500324,-0.625000754,37.1829093,-0.6317485,354.10025,,Maize,0.88,Kariti,Ndia,Kirinyaga
2019,LR,37.17500324,-0.625000754,37.1885945,-0.6028705,1500.710583,,Maize,3.71,Kariti,Ndia,Kirinyaga
